Area,Item,Year,Value
Mauritius,"Roots and Tubers, Total",2018,14539000
Mauritius,"Roots and Tubers, Total",2019,12784000
Mauritius,"Roots and Tubers, Total",2020,12266000
Mauritius,"Roots and Tubers, Total",2021,14029000
Mauritius,"Roots and Tubers, Total",2022,18135000
Mauritius,"Roots and Tubers, Total",2023,20405000
Mauritius,Sugar Crops Primary,2017,148463000
Mauritius,Sugar Crops Primary,2018,94893000
Mauritius,Sugar Crops Primary,2019,109270000
Mauritius,Sugar Crops Primary,2020,93666000
Mauritius,Sugar Crops Primary,2021,107351000
Mauritius,Sugar Crops Primary,2022,130527000
Mauritius,Sugar Crops Primary,2023,140872000
Mauritius,Vegetables and Fruit Primary,2017,81847000
Mauritius,Vegetables and Fruit Primary,2018,82333000
Mauritius,Vegetables and Fruit Primary,2019,90235000
Mauritius,Vegetables and Fruit Primary,2020,92126000
Mauritius,Vegetables and Fruit Primary,2021,106525000
Mauritius,Vegetables and Fruit Primary,2022,124871000
Mauritius,Vegetables and Fruit Primary,2023,171238000
Mexico,Agriculture,2017,49395247000
Mexico,Agriculture,2018,52574791000
Mexico,Agriculture,2019,54923397000
Mexico,Agriculture,2020,50336236000
Mexico,Agriculture,2021,58132948000
Mexico,Agriculture,2022,66367376000
Mexico,Agriculture,2023,79262441000
Mexico,"Cereals, primary",2017,7106296000
Mexico,"Cereals, primary",2018,7232349000
Mexico,"Cereals, primary",2019,7240179000
Mexico,"Cereals, primary",2020,7105718000
Mexico,"Cereals, primary",2021,9641886000
Mexico,"Cereals, primary",2022,11891714000
Mexico,"Cereals, primary",2023,13132014000
Mexico,Crops,2017,26799564000
Mexico,Crops,2018,28870869000
Mexico,Crops,2019,29743963000
Mexico,Crops,2020,26567583000
Mexico,Crops,2021,31578585000
Mexico,Crops,2022,36851217000
Mexico,Crops,2023,43595545000
Mexico,"Meat indigenous, total",2017,15799257000
Mexico,"Meat indigenous, total",2018,16591110000
Mexico,"Meat indigenous, total",2019,17546639000
Mexico,"Meat indigenous, total",2020,16467481000
Mexico,"Meat indigenous, total",2021,18356241000
Mexico,"Meat indigenous, total",2022,20120334000
Mexico,"Meat indigenous, total",2023,23941792000
Mexico,"Milk, Total",2017,3890600000
Mexico,"Milk, Total",2018,3992224000
Mexico,"Milk, Total",2019,4308752000
Mexico,"Milk, Total",2020,4114541000
Mexico,"Milk, Total",2021,4673232000
Mexico,"Milk, Total",2022,5286016000
Mexico,"Milk, Total",2023,6622358000
Mexico,"Roots and Tubers, Total",2017,661482000
Mexico,"Roots and Tubers, Total",2018,804282000
Mexico,"Roots and Tubers, Total",2019,796921000
Mexico,"Roots and Tubers, Total",2020,759920000
Mexico,"Roots and Tubers, Total",2021,872308000
Mexico,"Roots and Tubers, Total",2022,868442000
Mexico,"Roots and Tubers, Total",2023,1068365000
Mexico,Sugar Crops Primary,2017,2029631000
Mexico,Sugar Crops Primary,2018,2311730000
Mexico,Sugar Crops Primary,2019,2400608000
Mexico,Sugar Crops Primary,2020,1977571000
Mexico,Sugar Crops Primary,2021,2315065000
Mexico,Sugar Crops Primary,2022,2587985000
Mexico,Sugar Crops Primary,2023,3001857000
Mexico,Vegetables and Fruit Primary,2017,13447936000
Mexico,Vegetables and Fruit Primary,2018,14877586000
Mexico,Vegetables and Fruit Primary,2019,15980319000
Mexico,Vegetables and Fruit Primary,2020,13747859000
Mexico,Vegetables and Fruit Primary,2021,14959814000
Mexico,Vegetables and Fruit Primary,2022,17714625000
Mexico,Vegetables and Fruit Primary,2023,22537897000
Mongolia,Agriculture,2017,1268953000
Mongolia,Agriculture,2018,1672537000
Mongolia,Agriculture,2019,1737844000
Mongolia,Agriculture,2020,2453931000
Mongolia,Agriculture,2021,2152288000
Mongolia,Agriculture,2022,2938994000
Mongolia,Agriculture,2023,2819817000
Mongolia,"Cereals, primary",2017,52746000
Mongolia,"Cereals, primary",2018,112586000
Mongolia,"Cereals, primary",2019,110990000
Mongolia,"Cereals, primary",2020,114787000
Mongolia,"Cereals, primary",2021,176833000
Mongolia,"Cereals, primary",2022,119055000
Mongolia,"Cereals, primary",2023,143045000
Mongolia,Crops,2017,146449000
Mongolia,Crops,2018,186090000
Mongolia,Crops,2019,182080000
Mongolia,Crops,2020,215460000
Mongolia,Crops,2021,279290000
Mongolia,Crops,2022,385219000
Mongolia,Crops,2023,409498000
Mongolia,"Meat indigenous, total",2017,760726000
Mongolia,"Meat indigenous, total",2018,1044516000
Mongolia,"Meat indigenous, total",2019,1163417000
Mongolia,"Meat indigenous, total",2020,1710732000
Mongolia,"Meat indigenous, total",2021,1313521000
Mongolia,"Meat indigenous, total",2022,1722686000
Mongolia,"Meat indigenous, total",2023,1591204000
Mongolia,"Milk, Total",2017,346195000
Mongolia,"Milk, Total",2018,422570000
Mongolia,"Milk, Total",2019,370958000
Mongolia,"Milk, Total",2020,508889000
Mongolia,"Milk, Total",2021,535824000
Mongolia,"Milk, Total",2022,809225000
Mongolia,"Milk, Total",2023,796603000
Mongolia,"Roots and Tubers, Total",2017,44342000
Mongolia,"Roots and Tubers, Total",2018,28141000
Mongolia,"Roots and Tubers, Total",2019,27618000
Mongolia,"Roots and Tubers, Total",2020,35879000
Mongolia,"Roots and Tubers, Total",2021,25750000
Mongolia,"Roots and Tubers, Total",2022,114319000
Mongolia,"Roots and Tubers, Total",2023,92678000
Mongolia,Vegetables and Fruit Primary,2017,45070000
Mongolia,Vegetables and Fruit Primary,2018,40300000
Mongolia,Vegetables and Fruit Primary,2019,38862000
Mongolia,Vegetables and Fruit Primary,2020,60924000
Mongolia,Vegetables and Fruit Primary,2021,73245000
Mongolia,Vegetables and Fruit Primary,2022,148773000
Mongolia,Vegetables and Fruit Primary,2023,171146000
Morocco,Agriculture,2017,12151204000
Morocco,Agriculture,2018,13062221000
Morocco,Agriculture,2019,11805641000
Morocco,Agriculture,2020,11701272000
Morocco,Agriculture,2021,16746175000
Morocco,Agriculture,2022,14210807000
Morocco,Agriculture,2023,14433777000
Morocco,"Cereals, primary",2017,2515133000
Morocco,"Cereals, primary",2018,2499865000
Morocco,"Cereals, primary",2019,1260170000
Morocco,"Cereals, primary",2020,892034000
Morocco,"Cereals, primary",2021,3204498000
Morocco,"Cereals, primary",2022,1382589000
Morocco,"Cereals, primary",2023,2128396000
Morocco,Crops,2017,6937489000
Morocco,Crops,2018,7448033000
Morocco,Crops,2019,6126404000
Morocco,Crops,2020,5969091000
Morocco,Crops,2021,9900314000
Morocco,Crops,2022,8584054000
Morocco,Crops,2023,8652029000
Morocco,"Meat indigenous, total",2017,3848229000
Morocco,"Meat indigenous, total",2018,4161693000
Morocco,"Meat indigenous, total",2019,4220552000
Morocco,"Meat indigenous, total",2020,4186133000
Morocco,"Meat indigenous, total",2021,4745557000
Morocco,"Meat indigenous, total",2022,3927343000
Morocco,"Meat indigenous, total",2023,3960577000
Morocco,"Milk, Total",2017,834242000
Morocco,"Milk, Total",2018,879924000
Morocco,"Milk, Total",2019,860501000
Morocco,"Milk, Total",2020,885267000
Morocco,"Milk, Total",2021,1407723000
Morocco,"Milk, Total",2022,1042237000
Morocco,"Milk, Total",2023,1109979000
Morocco,"Roots and Tubers, Total",2017,367458000
Morocco,"Roots and Tubers, Total",2018,430567000
Morocco,"Roots and Tubers, Total",2019,425467000
Morocco,"Roots and Tubers, Total",2020,378415000
Morocco,"Roots and Tubers, Total",2021,415567000
Morocco,"Roots and Tubers, Total",2022,475005000
Morocco,"Roots and Tubers, Total",2023,582402000
Morocco,Sugar Crops Primary,2017,145060000
Morocco,Sugar Crops Primary,2018,153262000
Morocco,Sugar Crops Primary,2019,147742000
Morocco,Sugar Crops Primary,2020,155221000
Morocco,Sugar Crops Primary,2021,124056000
Morocco,Sugar Crops Primary,2022,83529000
Morocco,Sugar Crops Primary,2023,64992000
Morocco,Vegetables and Fruit Primary,2017,2997849000
Morocco,Vegetables and Fruit Primary,2018,3044731000
Morocco,Vegetables and Fruit Primary,2019,2982528000
Morocco,Vegetables and Fruit Primary,2020,3330970000
Morocco,Vegetables and Fruit Primary,2021,4527353000
Morocco,Vegetables and Fruit Primary,2022,4909288000
Morocco,Vegetables and Fruit Primary,2023,4707626000
Mozambique,Agriculture,2017,4263297000
Mozambique,Agriculture,2018,6410745000
Mozambique,Agriculture,2019,6630281000
Mozambique,Agriculture,2020,6911341000
Mozambique,Agriculture,2021,7184888000
Mozambique,Agriculture,2022,8349785000
Mozambique,Agriculture,2023,8077118000
Mozambique,"Cereals, primary",2017,471792000
Mozambique,"Cereals, primary",2018,606045000
Mozambique,"Cereals, primary",2019,700005000
Mozambique,"Cereals, primary",2020,694861000
Mozambique,"Cereals, primary",2021,816334000
Mozambique,"Cereals, primary",2022,1027455000
Mozambique,"Cereals, primary",2023,848865000
Mozambique,Crops,2017,3572366000
Mozambique,Crops,2018,5571781000
Mozambique,Crops,2019,5954690000
Mozambique,Crops,2020,6223654000
Mozambique,Crops,2021,6330633000
Mozambique,Crops,2022,7252424000
Mozambique,Crops,2023,7091623000
Mozambique,"Meat indigenous, total",2017,663420000
Mozambique,"Meat indigenous, total",2018,805335000
Mozambique,"Meat indigenous, total",2019,639503000
Mozambique,"Meat indigenous, total",2020,652261000
Mozambique,"Meat indigenous, total",2021,810650000
Mozambique,"Meat indigenous, total",2022,1052069000
Mozambique,"Meat indigenous, total",2023,938186000
Mozambique,"Milk, Total",2017,4491000
Mozambique,"Milk, Total",2018,5374000
Mozambique,"Milk, Total",2019,5772000
Mozambique,"Milk, Total",2020,5462000
Mozambique,"Milk, Total",2021,6233000
Mozambique,"Milk, Total",2022,6093000
Mozambique,"Milk, Total",2023,6371000
Mozambique,"Roots and Tubers, Total",2017,1410703000
Mozambique,"Roots and Tubers, Total",2018,2692455000
Mozambique,"Roots and Tubers, Total",2019,2959995000
Mozambique,"Roots and Tubers, Total",2020,3418823000
Mozambique,"Roots and Tubers, Total",2021,2234625000
Mozambique,"Roots and Tubers, Total",2022,2604384000
Mozambique,"Roots and Tubers, Total",2023,3316539000
Mozambique,Sugar Crops Primary,2017,9793000
Mozambique,Sugar Crops Primary,2018,12419000
Mozambique,Sugar Crops Primary,2019,16085000
Mozambique,Sugar Crops Primary,2020,8878000
Mozambique,Sugar Crops Primary,2021,9348000
Mozambique,Sugar Crops Primary,2022,11550000
Mozambique,Sugar Crops Primary,2023,7227000
Mozambique,Vegetables and Fruit Primary,2017,903831000
Mozambique,Vegetables and Fruit Primary,2018,1316558000
Mozambique,Vegetables and Fruit Primary,2019,1215875000
Mozambique,Vegetables and Fruit Primary,2020,1355438000
Mozambique,Vegetables and Fruit Primary,2021,2253354000
Mozambique,Vegetables and Fruit Primary,2022,2501075000
Mozambique,Vegetables and Fruit Primary,2023,1654128000
Namibia,Agriculture,2017,397368000
Namibia,Agriculture,2018,432271000
Namibia,Agriculture,2019,353305000
Namibia,Agriculture,2020,331157000
Namibia,Agriculture,2021,373800000
Namibia,Agriculture,2022,366851000
Namibia,Agriculture,2023,337849000
Namibia,"Cereals, primary",2017,47981000
Namibia,"Cereals, primary",2018,57718000
Namibia,"Cereals, primary",2019,25765000
Namibia,"Cereals, primary",2020,51145000
Namibia,"Cereals, primary",2021,52107000
Namibia,"Cereals, primary",2022,68062000
Namibia,"Cereals, primary",2023,62491000
Namibia,Crops,2017,182672000
Namibia,Crops,2018,206690000
Namibia,Crops,2019,155159000
Namibia,Crops,2020,169492000
Namibia,Crops,2021,192271000
Namibia,Crops,2022,187009000
Namibia,Crops,2023,162888000
Namibia,"Meat indigenous, total",2017,165848000
Namibia,"Meat indigenous, total",2018,172708000
Namibia,"Meat indigenous, total",2019,157695000
Namibia,"Meat indigenous, total",2020,127544000
Namibia,"Meat indigenous, total",2021,140019000
Namibia,"Meat indigenous, total",2022,139618000
Namibia,"Meat indigenous, total",2023,138462000
Namibia,"Milk, Total",2017,45358000
Namibia,"Milk, Total",2018,49166000
Namibia,"Milk, Total",2019,37565000
Namibia,"Milk, Total",2020,31511000
Namibia,"Milk, Total",2021,38138000
Namibia,"Milk, Total",2022,37360000
Namibia,"Milk, Total",2023,34167000
Namibia,"Roots and Tubers, Total",2017,63587000
Namibia,"Roots and Tubers, Total",2018,71845000
Namibia,"Roots and Tubers, Total",2019,59577000
Namibia,"Roots and Tubers, Total",2020,53902000
Namibia,"Roots and Tubers, Total",2021,60308000
Namibia,"Roots and Tubers, Total",2022,52096000
Namibia,"Roots and Tubers, Total",2023,43779000
Namibia,Vegetables and Fruit Primary,2017,55426000
Namibia,Vegetables and Fruit Primary,2018,58986000
Namibia,Vegetables and Fruit Primary,2019,55584000
Namibia,Vegetables and Fruit Primary,2020,51183000
Namibia,Vegetables and Fruit Primary,2021,64980000
Namibia,Vegetables and Fruit Primary,2022,54135000
Namibia,Vegetables and Fruit Primary,2023,45882000
Nepal,Agriculture,2017,9083590000
Nepal,Agriculture,2018,9019838000
Nepal,Agriculture,2019,10026136000
Nepal,Agriculture,2020,10275278000
Nepal,Agriculture,2021,11660136000
Nepal,Agriculture,2022,11392458000
Nepal,Agriculture,2023,11256109000
Nepal,"Cereals, primary",2017,2597362000
Nepal,"Cereals, primary",2018,2690784000
Nepal,"Cereals, primary",2019,2784471000
Nepal,"Cereals, primary",2020,3006119000
Nepal,"Cereals, primary",2021,3209992000
Nepal,"Cereals, primary",2022,3202149000
Nepal,"Cereals, primary",2023,3344056000
Nepal,Crops,2017,6602398000
Nepal,Crops,2018,6720733000
Nepal,Crops,2019,7600616000
Nepal,Crops,2020,7374270000
Nepal,Crops,2021,8340945000
Nepal,Crops,2022,8155194000
Nepal,Crops,2023,8239160000
Nepal,"Meat indigenous, total",2017,1178922000
Nepal,"Meat indigenous, total",2018,883439000
Nepal,"Meat indigenous, total",2019,943059000
Nepal,"Meat indigenous, total",2020,1350119000
Nepal,"Meat indigenous, total",2021,1482644000
Nepal,"Meat indigenous, total",2022,1437778000
Nepal,"Meat indigenous, total",2023,1226991000
Nepal,"Milk, Total",2017,1114694000
Nepal,"Milk, Total",2018,1204421000
Nepal,"Milk, Total",2019,1269182000
Nepal,"Milk, Total",2020,1336996000
Nepal,"Milk, Total",2021,1598350000
Nepal,"Milk, Total",2022,1589369000
Nepal,"Milk, Total",2023,1561298000
Nepal,"Roots and Tubers, Total",2017,842994000
Nepal,"Roots and Tubers, Total",2018,814319000
Nepal,"Roots and Tubers, Total",2019,824670000
Nepal,"Roots and Tubers, Total",2020,912541000
Nepal,"Roots and Tubers, Total",2021,1081809000
Nepal,"Roots and Tubers, Total",2022,1008629000
Nepal,"Roots and Tubers, Total",2023,1065998000
Nepal,Sugar Crops Primary,2017,164348000
Nepal,Sugar Crops Primary,2018,175278000
Nepal,Sugar Crops Primary,2019,169351000
Nepal,Sugar Crops Primary,2020,154142000
Nepal,Sugar Crops Primary,2021,148236000
Nepal,Sugar Crops Primary,2022,133755000
Nepal,Sugar Crops Primary,2023,186529000
Nepal,Vegetables and Fruit Primary,2017,2161179000
Nepal,Vegetables and Fruit Primary,2018,2253417000
Nepal,Vegetables and Fruit Primary,2019,2976875000
Nepal,Vegetables and Fruit Primary,2020,2396887000
Nepal,Vegetables and Fruit Primary,2021,2722299000
Nepal,Vegetables and Fruit Primary,2022,2660486000
Nepal,Vegetables and Fruit Primary,2023,2690573000
Netherlands (Kingdom of the),Agriculture,2017,17399279000
Netherlands (Kingdom of the),Agriculture,2018,17460927000
Netherlands (Kingdom of the),Agriculture,2019,17876875000
Netherlands (Kingdom of the),Agriculture,2020,16606281000
Netherlands (Kingdom of the),Agriculture,2021,18700430000
Netherlands (Kingdom of the),Agriculture,2022,20869284000
Netherlands (Kingdom of the),Agriculture,2023,20856963000
Netherlands (Kingdom of the),"Cereals, primary",2017,241230000
Netherlands (Kingdom of the),"Cereals, primary",2018,280903000
Netherlands (Kingdom of the),"Cereals, primary",2019,286976000
Netherlands (Kingdom of the),"Cereals, primary",2020,269498000
Netherlands (Kingdom of the),"Cereals, primary",2021,353026000
Netherlands (Kingdom of the),"Cereals, primary",2022,515704000
Netherlands (Kingdom of the),"Cereals, primary",2023,358594000
Netherlands (Kingdom of the),Crops,2017,5496780000
Netherlands (Kingdom of the),Crops,2018,6036730000
Netherlands (Kingdom of the),Crops,2019,6542748000
Netherlands (Kingdom of the),Crops,2020,5656399000
Netherlands (Kingdom of the),Crops,2021,6473486000
Netherlands (Kingdom of the),Crops,2022,7054147000
Netherlands (Kingdom of the),Crops,2023,8134668000
Netherlands (Kingdom of the),"Meat indigenous, total",2017,5098016000
Netherlands (Kingdom of the),"Meat indigenous, total",2018,4784142000
Netherlands (Kingdom of the),"Meat indigenous, total",2019,4810613000
Netherlands (Kingdom of the),"Meat indigenous, total",2020,4793094000
Netherlands (Kingdom of the),"Meat indigenous, total",2021,5445132000
Netherlands (Kingdom of the),"Meat indigenous, total",2022,4624185000
Netherlands (Kingdom of the),"Meat indigenous, total",2023,4485076000
Netherlands (Kingdom of the),"Milk, Total",2017,5908090000
Netherlands (Kingdom of the),"Milk, Total",2018,5757485000
Netherlands (Kingdom of the),"Milk, Total",2019,5751414000
Netherlands (Kingdom of the),"Milk, Total",2020,5407935000
Netherlands (Kingdom of the),"Milk, Total",2021,6009722000
Netherlands (Kingdom of the),"Milk, Total",2022,8025782000
Netherlands (Kingdom of the),"Milk, Total",2023,6787344000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2017,1322297000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2018,1105280000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2019,1546739000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2020,821233000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2021,1062259000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2022,1537852000
Netherlands (Kingdom of the),"Roots and Tubers, Total",2023,1716473000
Netherlands (Kingdom of the),Sugar Crops Primary,2017,295369000
Netherlands (Kingdom of the),Sugar Crops Primary,2018,201926000
Netherlands (Kingdom of the),Sugar Crops Primary,2019,205231000
Netherlands (Kingdom of the),Sugar Crops Primary,2020,271321000
Netherlands (Kingdom of the),Sugar Crops Primary,2021,279144000
Netherlands (Kingdom of the),Sugar Crops Primary,2022,494118000
Netherlands (Kingdom of the),Sugar Crops Primary,2023,555497000
Netherlands (Kingdom of the),Vegetables and Fruit Primary,2017,3579868000
Netherlands (Kingdom of the),Vegetables and Fruit Primary,2018,4443214000
Netherlands (Kingdom of the),Vegetables and Fruit Primary,2019,4497435000
Netherlands (Kingdom of the),Vegetables and Fruit Primary,2020,4287809000
